epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.534375011920929,0.891730546951294,0.5322245359420776,0.858241081237793,0.0003000000142492354
1,0.6270833611488342,0.8134550452232361,0.5322245359420776,0.8342050909996033,0.0003000000142492354
2,0.7026041746139526,0.7623889446258545,0.5405405163764954,0.806782066822052,0.0003000000142492354
3,0.7447916865348816,0.7088813781738281,0.6819126605987549,0.7340747714042664,0.0003000000142492354
4,0.7734375,0.6802296042442322,0.8108108043670654,0.6123892664909363,0.0003000000142492354
5,0.8109375238418579,0.6219940185546875,0.866943895816803,0.532148540019989,0.0003000000142492354
6,0.8260416388511658,0.6145883202552795,0.879417896270752,0.5049257874488831,0.0003000000142492354
7,0.8411458134651184,0.580834686756134,0.879417896270752,0.5283016562461853,0.0003000000142492354
8,0.8541666865348816,0.5547587275505066,0.8731808662414551,0.5037022233009338,0.0003000000142492354
9,0.871874988079071,0.5313040018081665,0.8877338767051697,0.4750155806541443,0.0003000000142492354
10,0.8791666626930237,0.5117712020874023,0.9126819372177124,0.44579049944877625,0.0003000000142492354
11,0.887499988079071,0.4972645342350006,0.9376299381256104,0.39716479182243347,0.0003000000142492354
12,0.8833333253860474,0.5087569355964661,0.9230769276618958,0.42190423607826233,0.0003000000142492354
13,0.918749988079071,0.45851805806159973,0.9376299381256104,0.40581175684928894,0.0003000000142492354
14,0.9057291746139526,0.4679109752178192,0.939708948135376,0.400825560092926,0.0003000000142492354
15,0.9234374761581421,0.4396984875202179,0.9417879581451416,0.3929699957370758,0.0001500000071246177
16,0.9260416626930237,0.4323546588420868,0.9189189076423645,0.40703943371772766,0.0001500000071246177
17,0.9333333373069763,0.4209960699081421,0.9480249285697937,0.3802509605884552,0.0001500000071246177
18,0.9427083134651184,0.4112931489944458,0.9501039385795593,0.37530723214149475,0.0001500000071246177
19,0.9416666626930237,0.4075687825679779,0.9480249285697937,0.3841511309146881,0.0001500000071246177
20,0.9453125,0.39617854356765747,0.9480249285697937,0.3795829713344574,0.0001500000071246177
21,0.9458333253860474,0.3993169367313385,0.9708939790725708,0.35051533579826355,0.0001500000071246177
22,0.9468749761581421,0.39969637989997864,0.9646569490432739,0.34909912943840027,0.0001500000071246177
23,0.9432291388511658,0.40214693546295166,0.9729729890823364,0.34694841504096985,0.0001500000071246177
24,0.9526041746139526,0.3922745883464813,0.9771309494972229,0.3385016620159149,0.0001500000071246177
25,0.9552083611488342,0.38243377208709717,0.952182948589325,0.36343204975128174,0.0001500000071246177
26,0.9541666507720947,0.38370105624198914,0.9459459185600281,0.3682704567909241,0.0001500000071246177
27,0.9546874761581421,0.3774358034133911,0.975051999092102,0.334484338760376,0.0001500000071246177
28,0.957812488079071,0.3758486211299896,0.975051999092102,0.33552369475364685,0.0001500000071246177
29,0.9526041746139526,0.3821636140346527,0.9542619585990906,0.3502785861492157,0.0001500000071246177
