epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.5296875238418579,0.8876340389251709,0.5010395050048828,0.8516272306442261,0.0003000000142492354
1,0.5921875238418579,0.8367486596107483,0.7318087220191956,0.826042115688324,0.0003000000142492354
2,0.6645833253860474,0.7851799726486206,0.7318087220191956,0.7842156887054443,0.0003000000142492354
3,0.714062511920929,0.7364076972007751,0.8024948239326477,0.6788356900215149,0.0003000000142492354
4,0.7588541507720947,0.6892545819282532,0.8274428248405457,0.6011448502540588,0.0003000000142492354
5,0.7770833373069763,0.6738371253013611,0.8357588648796082,0.5663962960243225,0.0003000000142492354
6,0.792187511920929,0.6392939686775208,0.8918918967247009,0.5144591331481934,0.0003000000142492354
7,0.8036458492279053,0.6304139494895935,0.8544698357582092,0.5234931111335754,0.0003000000142492354
8,0.8307291865348816,0.5851820111274719,0.8773388862609863,0.48742422461509705,0.0003000000142492354
9,0.8479166626930237,0.570270299911499,0.8523908257484436,0.5491144061088562,0.0003000000142492354
10,0.8645833134651184,0.5461844205856323,0.9251559376716614,0.4325924515724182,0.0003000000142492354
11,0.8760416507720947,0.5236570835113525,0.9022868871688843,0.4499801993370056,0.0003000000142492354
12,0.885937511920929,0.503587543964386,0.8711018562316895,0.4727207124233246,0.0003000000142492354
13,0.8927083611488342,0.4861367344856262,0.9438669681549072,0.39953890442848206,0.0003000000142492354
14,0.9078124761581421,0.4630906283855438,0.9417879581451416,0.39259833097457886,0.0003000000142492354
15,0.9197916388511658,0.4397643208503723,0.9646569490432739,0.35769855976104736,0.0003000000142492354
16,0.9130208492279053,0.45081284642219543,0.9667359590530396,0.3560364246368408,0.0003000000142492354
17,0.9192708134651184,0.44667884707450867,0.9563409686088562,0.3680489957332611,0.0003000000142492354
18,0.9333333373069763,0.42012500762939453,0.9417879581451416,0.3775092661380768,0.0003000000142492354
19,0.9354166388511658,0.40888845920562744,0.9833679795265198,0.32762306928634644,0.0003000000142492354
20,0.9359375238418579,0.4101335406303406,0.9604989886283875,0.3525305986404419,0.0003000000142492354
21,0.942187488079071,0.40603914856910706,0.9708939790725708,0.33313706517219543,0.0003000000142492354
22,0.9510416388511658,0.3875638246536255,0.9708939790725708,0.33940425515174866,0.0003000000142492354
23,0.9552083611488342,0.3742000162601471,0.9771309494972229,0.3222838044166565,0.0001500000071246177
24,0.9671875238418579,0.35992738604545593,0.9792099595069885,0.3160700798034668,0.0001500000071246177
25,0.9645833373069763,0.3640693426132202,0.9833679795265198,0.3108537495136261,0.0001500000071246177
26,0.9598958492279053,0.36307796835899353,0.9854469895362854,0.30199792981147766,0.0001500000071246177
27,0.9635416865348816,0.35699737071990967,0.9708939790725708,0.3283388018608093,0.0001500000071246177
28,0.9744791388511658,0.3460627496242523,0.9854469895362854,0.30528318881988525,0.0001500000071246177
29,0.96875,0.34459027647972107,0.9854469895362854,0.31412938237190247,0.0001500000071246177
