epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2897321283817291,1.642269253730774,0.34017857909202576,1.5393028259277344,0.0003000000142492354
1,0.3720982074737549,1.4880059957504272,0.45446428656578064,1.4272466897964478,0.0003000000142492354
2,0.4783482253551483,1.3503121137619019,0.6571428775787354,1.1681785583496094,0.0003000000142492354
3,0.535937488079071,1.2513173818588257,0.706250011920929,0.9835005402565002,0.0003000000142492354
4,0.5950892567634583,1.1643208265304565,0.7330357432365417,0.8973408341407776,0.0003000000142492354
5,0.6299107074737549,1.1103687286376953,0.768750011920929,0.8462843298912048,0.0003000000142492354
6,0.6401785612106323,1.0776695013046265,0.7580357193946838,0.8450320959091187,0.0003000000142492354
7,0.6618303656578064,1.0444539785385132,0.7955357432365417,0.8082066774368286,0.0003000000142492354
8,0.6839285492897034,1.0089378356933594,0.7285714149475098,0.9003725647926331,0.0003000000142492354
9,0.703125,0.9691283106803894,0.731249988079071,0.8985706567764282,0.0003000000142492354
10,0.7122767567634583,0.9658852815628052,0.7883928418159485,0.7886868119239807,0.0003000000142492354
11,0.7198660969734192,0.9371851086616516,0.7830356955528259,0.7804938554763794,0.0003000000142492354
12,0.7446428537368774,0.900348961353302,0.7848214507102966,0.7951681017875671,0.0003000000142492354
13,0.7493303418159485,0.8835340738296509,0.824999988079071,0.7352916598320007,0.0003000000142492354
14,0.7622767686843872,0.8769486546516418,0.762499988079071,0.8653940558433533,0.0003000000142492354
15,0.784375011920929,0.8489093780517578,0.7991071343421936,0.8050677180290222,0.0003000000142492354
16,0.7881696224212646,0.837171196937561,0.8339285850524902,0.7256770730018616,0.0003000000142492354
17,0.8020089268684387,0.8175294399261475,0.856249988079071,0.6868194937705994,0.0003000000142492354
18,0.8178571462631226,0.7859359979629517,0.875,0.6322746276855469,0.0003000000142492354
19,0.8299106955528259,0.7679611444473267,0.8267857432365417,0.7167125344276428,0.0003000000142492354
20,0.8500000238418579,0.729479968547821,0.9053571224212646,0.5879417061805725,0.0003000000142492354
21,0.8537946343421936,0.7121946215629578,0.8741071224212646,0.668541431427002,0.0003000000142492354
22,0.8622767925262451,0.6984891891479492,0.8955357074737549,0.581605076789856,0.0003000000142492354
23,0.8725446462631226,0.6793007254600525,0.8883928656578064,0.6062005162239075,0.0003000000142492354
24,0.8736607432365417,0.671550452709198,0.9026785492897034,0.5701087713241577,0.0003000000142492354
25,0.8866071701049805,0.647225022315979,0.925000011920929,0.5386682152748108,0.0003000000142492354
26,0.8895089030265808,0.642569899559021,0.9375,0.5059362649917603,0.0003000000142492354
27,0.8993303775787354,0.6203845143318176,0.9410714507102966,0.5108288526535034,0.0003000000142492354
28,0.8959821462631226,0.6290808320045471,0.925000011920929,0.5250176191329956,0.0003000000142492354
29,0.9044643044471741,0.6116679310798645,0.9321428537368774,0.5190033912658691,0.0003000000142492354
