epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2957589328289032,1.6182301044464111,0.3419642746448517,1.5223196744918823,0.0003000000142492354
1,0.4040178656578064,1.4335395097732544,0.4446428716182709,1.3528894186019897,0.0003000000142492354
2,0.49308034777641296,1.3248742818832397,0.5964285731315613,1.1210269927978516,0.0003000000142492354
3,0.5609375238418579,1.212308645248413,0.7446428537368774,0.9254852533340454,0.0003000000142492354
4,0.6051339507102966,1.1490304470062256,0.7419642806053162,0.9014050364494324,0.0003000000142492354
5,0.6354910731315613,1.0822505950927734,0.7160714268684387,0.9288277626037598,0.0003000000142492354
6,0.6645089387893677,1.0421745777130127,0.6946428418159485,0.975841224193573,0.0003000000142492354
7,0.6866071224212646,1.0029680728912354,0.7633928656578064,0.8418794870376587,0.0003000000142492354
8,0.7046874761581421,0.9717458486557007,0.7580357193946838,0.824418842792511,0.0003000000142492354
9,0.7294642925262451,0.9414327144622803,0.7410714030265808,0.8715214729309082,0.0003000000142492354
10,0.7345982193946838,0.9330793023109436,0.7285714149475098,0.8779656291007996,0.0003000000142492354
11,0.7602678537368774,0.8933197855949402,0.75,0.8778949975967407,0.0003000000142492354
12,0.7794643044471741,0.8599615097045898,0.7419642806053162,0.8831860423088074,0.0001500000071246177
13,0.7926339507102966,0.839314341545105,0.7785714268684387,0.8199062347412109,0.0001500000071246177
14,0.8064731955528259,0.8165677785873413,0.7651785612106323,0.8529033064842224,0.0001500000071246177
15,0.8102678656578064,0.8142593502998352,0.7803571224212646,0.8162102699279785,0.0001500000071246177
16,0.8216517567634583,0.7852242588996887,0.7794643044471741,0.8502845764160156,0.0001500000071246177
17,0.8332589268684387,0.7677615880966187,0.7901785969734192,0.8388562798500061,0.0001500000071246177
18,0.8392857313156128,0.7524337768554688,0.7910714149475098,0.8574351072311401,0.0001500000071246177
19,0.8495535850524902,0.7335960865020752,0.7875000238418579,0.8685956597328186,7.500000356230885e-05
20,0.8486607074737549,0.7265893816947937,0.8017857074737549,0.8161833882331848,7.500000356230885e-05
21,0.8497768044471741,0.7212427258491516,0.8178571462631226,0.786973237991333,7.500000356230885e-05
22,0.8611606955528259,0.7105334401130676,0.8321428298950195,0.7346900105476379,7.500000356230885e-05
23,0.8676339387893677,0.7040150165557861,0.7821428775787354,0.8846235275268555,7.500000356230885e-05
24,0.8658482432365417,0.7061033248901367,0.7785714268684387,0.8845531940460205,7.500000356230885e-05
25,0.8727678656578064,0.684403121471405,0.8330357074737549,0.771893322467804,7.500000356230885e-05
26,0.8745535612106323,0.6771441102027893,0.8223214149475098,0.788966178894043,3.7500001781154424e-05
27,0.8805803656578064,0.6718989610671997,0.8205357193946838,0.7914771437644958,3.7500001781154424e-05
28,0.8830357193946838,0.6621921062469482,0.8098214268684387,0.8381928205490112,3.7500001781154424e-05
