epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.5234375,0.9336221814155579,0.5467775464057922,0.8718352317810059,0.0003000000142492354
1,0.5401041507720947,0.8884351253509521,0.644490659236908,0.8611389994621277,0.0003000000142492354
2,0.5911458134651184,0.8475824594497681,0.6237006187438965,0.8475380539894104,0.0003000000142492354
3,0.6552083492279053,0.7969430088996887,0.7089397311210632,0.8161447048187256,0.0003000000142492354
4,0.690625011920929,0.7732248306274414,0.7318087220191956,0.7598059177398682,0.0003000000142492354
5,0.7265625,0.7506536245346069,0.7546777725219727,0.6903271079063416,0.0003000000142492354
6,0.7463541626930237,0.711847186088562,0.7546777725219727,0.6689226031303406,0.0003000000142492354
7,0.7593749761581421,0.6889564394950867,0.777546763420105,0.6477510929107666,0.0003000000142492354
8,0.7796875238418579,0.6653651595115662,0.8232848048210144,0.6306573748588562,0.0003000000142492354
9,0.7911458611488342,0.6588375568389893,0.837837815284729,0.5609646439552307,0.0003000000142492354
10,0.8052083253860474,0.634841799736023,0.8232848048210144,0.5699018239974976,0.0003000000142492354
11,0.8276041746139526,0.6190387606620789,0.8627858757972717,0.5137942433357239,0.0003000000142492354
12,0.8296874761581421,0.5984716415405273,0.885654866695404,0.517564594745636,0.0003000000142492354
13,0.8427083492279053,0.578883171081543,0.8648648858070374,0.5148787498474121,0.0003000000142492354
14,0.8557291626930237,0.5698525309562683,0.8814969062805176,0.5004785656929016,0.0003000000142492354
15,0.8656250238418579,0.55222487449646,0.8482328653335571,0.6067348122596741,0.0003000000142492354
16,0.859375,0.5474728941917419,0.9043658971786499,0.45270857214927673,0.0003000000142492354
17,0.8734375238418579,0.5258867740631104,0.8939709067344666,0.45304760336875916,0.0003000000142492354
18,0.8885416388511658,0.5039654970169067,0.8711018562316895,0.5283276438713074,0.0003000000142492354
19,0.9010416865348816,0.4779791533946991,0.8274428248405457,0.6348922252655029,0.0003000000142492354
20,0.9098958373069763,0.46047648787498474,0.927234947681427,0.4127369225025177,0.0001500000071246177
21,0.9166666865348816,0.4491821825504303,0.9313929080963135,0.40578365325927734,0.0001500000071246177
22,0.9151041507720947,0.45435860753059387,0.9376299381256104,0.4021541476249695,0.0001500000071246177
23,0.918749988079071,0.45081329345703125,0.9563409686088562,0.36288413405418396,0.0001500000071246177
24,0.9203125238418579,0.43309658765792847,0.9438669681549072,0.38563013076782227,0.0001500000071246177
25,0.9307291507720947,0.4396009147167206,0.9147608876228333,0.4409477114677429,0.0001500000071246177
26,0.9354166388511658,0.42686647176742554,0.952182948589325,0.35544976592063904,0.0001500000071246177
27,0.942187488079071,0.4019346535205841,0.9313929080963135,0.40890830755233765,0.0001500000071246177
28,0.9395833611488342,0.40733474493026733,0.9501039385795593,0.36756354570388794,0.0001500000071246177
29,0.9427083134651184,0.40642020106315613,0.9501039385795593,0.3739681541919708,0.0001500000071246177
