RUN_SEED,SPLIT_SEED,Parameters,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Avg Epoch Time (s),Train FPS (img/s),Train Time (s),Full Test Inference Time (s)
42,42,311442,1690.275279,2.334184478968382,428.4151527054797,2.834687836964925,677.323257595703,85.15663027763367,1.538915440440178
43,43,311442,1690.275279,2.5982383405789733,384.8761618139955,2.679090428352356,716.6611397961668,80.48646879196167,1.5991334170103073
44,44,311442,1690.275279,2.5022940166915455,399.63329382139057,2.6900285402933757,713.7470741446498,80.81020092964172,1.528005212545395
45,45,311442,1690.275279,2.492068738987048,401.27304048863044,2.6137126286824546,734.5872606384628,78.52148842811584,1.5734699741005898
46,46,311442,1690.275279,2.4970189668238163,400.4775347269349,2.596153251330058,739.5557250005746,77.9941954612732,1.5048858076334
