RUN_SEED,SPLIT_SEED,Val Loss,Val Acc,Val Macro-F1,Val AUC,Val AUC Macro OvR,Val AUC Weighted OvR,Test Loss,Test Acc,Test Macro-F1,Test AUC,Test AUC Macro OvR,Test AUC Weighted OvR,Train Time (s),Avg Epoch Time (s),Train FPS (img/s),Parameters,FLOPs,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Inference Batch Time (ms),Full Test Inference Time (s),Num Test Images,Num Classes
42,42,0.48843586444854736,0.8440748453140259,0.8405010235346653,0.9675656984785616,0.9675656984785616,0.9675656984785616,0.5420073866844177,0.80033278465271,0.793796747409593,0.9569988925802878,0.9569988925802878,0.9569988925802878,85.15663027763367,2.834687836964925,677.323257595703,311442,1690275279,1690.275279,2.334184478968382,428.4151527054797,74.69390332698822,1.538915440440178,601,2
43,43,0.5557959675788879,0.8108108043670654,0.8087441722268102,0.9043741355463347,0.9043741355463347,0.9043741355463347,0.48846983909606934,0.8635607361793518,0.8632848043676069,0.9303654485049834,0.9303654485049834,0.9303654485049834,80.48646879196167,2.679090428352356,716.6611397961668,311442,1690275279,1690.275279,2.5982383405789733,384.8761618139955,83.14362689852715,1.5991334170103073,601,2
44,44,0.5343393683433533,0.812889814376831,0.8104109733025016,0.9230463347164591,0.9230463347164591,0.9230463347164591,0.5032638311386108,0.8519134521484375,0.8506165081758899,0.9395570321151716,0.9395570321151716,0.9395570321151716,80.81020092964172,2.6900285402933757,713.7470741446498,311442,1690275279,1690.275279,2.5022940166915455,399.63329382139057,80.07340853412946,1.528005212545395,601,2
45,45,0.5921895503997803,0.7817047834396362,0.774837832415684,0.9259336099585063,0.9259336099585063,0.9259336099585063,0.576529324054718,0.7903494238853455,0.7837487434889884,0.9303543743078626,0.9303543743078626,0.9303543743078626,78.52148842811584,2.6137126286824546,734.5872606384628,311442,1690275279,1690.275279,2.492068738987048,401.27304048863044,79.74619964758554,1.5734699741005898,601,2
46,46,0.5217466354370117,0.8170478343963623,0.8114330517837414,0.9592496542185339,0.9592496542185339,0.9592496542185339,0.5411586165428162,0.8069883584976196,0.8016050085372795,0.9407862679955703,0.9407862679955703,0.9407862679955703,77.9941954612732,2.596153251330058,739.5557250005746,311442,1690275279,1690.275279,2.4970189668238163,400.4775347269349,79.90460693836212,1.5048858076334,601,2
