epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.5348958373069763,0.9253374338150024,0.542619526386261,0.8704376816749573,0.0003000000142492354
1,0.5708333253860474,0.8799418210983276,0.6590436697006226,0.8608183860778809,0.0003000000142492354
2,0.6239583492279053,0.8197925686836243,0.6798336505889893,0.8486379384994507,0.0003000000142492354
3,0.6880208253860474,0.7695578336715698,0.7671517729759216,0.8158649206161499,0.0003000000142492354
4,0.7166666388511658,0.7452070116996765,0.790020763874054,0.7397963404655457,0.0003000000142492354
5,0.7520833611488342,0.7065178155899048,0.7920997738838196,0.6647771000862122,0.0003000000142492354
6,0.7578125,0.6906870007514954,0.8274428248405457,0.6077229380607605,0.0003000000142492354
7,0.7718750238418579,0.6736195087432861,0.8274428248405457,0.5924543738365173,0.0003000000142492354
8,0.7963541746139526,0.6400268077850342,0.8419958353042603,0.5740189552307129,0.0003000000142492354
9,0.815625011920929,0.6165663599967957,0.8523908257484436,0.5521168112754822,0.0003000000142492354
10,0.8354166746139526,0.5857075452804565,0.8731808662414551,0.49390310049057007,0.0003000000142492354
11,0.8369791507720947,0.5941587686538696,0.885654866695404,0.4856695234775543,0.0003000000142492354
12,0.8458333611488342,0.5600432753562927,0.879417896270752,0.49655669927597046,0.0003000000142492354
13,0.8604166507720947,0.5534318685531616,0.9043658971786499,0.4506690204143524,0.0003000000142492354
14,0.870312511920929,0.5373175740242004,0.9313929080963135,0.42874178290367126,0.0003000000142492354
15,0.8739583492279053,0.5259432792663574,0.9064449071884155,0.45399245619773865,0.0003000000142492354
16,0.8812500238418579,0.5136575698852539,0.9189189076423645,0.42738622426986694,0.0003000000142492354
17,0.887499988079071,0.5036107301712036,0.8773388862609863,0.5235868692398071,0.0003000000142492354
18,0.9052083492279053,0.4697778820991516,0.9230769276618958,0.43349993228912354,0.0003000000142492354
19,0.910937488079071,0.47376927733421326,0.9230769276618958,0.4231744408607483,0.0003000000142492354
20,0.8984375,0.474261075258255,0.9480249285697937,0.3863959014415741,0.0003000000142492354
21,0.9161458611488342,0.4547933340072632,0.8960499167442322,0.4800885319709778,0.0003000000142492354
22,0.9229166507720947,0.4424022436141968,0.9355509281158447,0.4012587070465088,0.0003000000142492354
23,0.9151041507720947,0.46022704243659973,0.9542619585990906,0.36862242221832275,0.0003000000142492354
24,0.9197916388511658,0.450172483921051,0.9625779390335083,0.3695254325866699,0.0003000000142492354
25,0.9369791746139526,0.4179993271827698,0.9168398976325989,0.4240663945674896,0.0003000000142492354
26,0.9348958134651184,0.4230097532272339,0.9563409686088562,0.36178043484687805,0.0003000000142492354
27,0.9442708492279053,0.3964765667915344,0.9812889695167542,0.316428542137146,0.0003000000142492354
28,0.9359375238418579,0.41113272309303284,0.9812889695167542,0.3205743134021759,0.0003000000142492354
29,0.940625011920929,0.4028535783290863,0.9708939790725708,0.32933273911476135,0.0003000000142492354
