RUN_SEED,SPLIT_SEED,Val Loss,Val Acc,Val Macro-F1,Val AUC,Val AUC Macro OvR,Val AUC Weighted OvR,Test Loss,Test Acc,Test Macro-F1,Test AUC,Test AUC Macro OvR,Test AUC Weighted OvR,Train Time (s),Avg Epoch Time (s),Train FPS (img/s),Parameters,FLOPs,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Inference Batch Time (ms),Full Test Inference Time (s),Num Test Images
42,42,0.588356614112854,0.8696428537368774,0.8669701947664792,0.9760312635114958,0.9760312635114958,0.9763849454703484,0.7561556100845337,0.7943750023841858,0.7847228759267868,0.9493651041666666,0.9493651041666666,0.9493651041666666,179.89327359199524,5.99116702079773,747.7675024662364,311700,1690275803,1690.275803,2.650106193808218,377.3433692341944,84.80339820186298,4.351466879248619,1600
43,43,0.6963492631912231,0.7964285612106323,0.7757640318047254,0.966800517125493,0.966800517125493,0.9673182447314722,0.824251115322113,0.7418749928474426,0.7123027798948898,0.9356958333333333,0.9356958333333333,0.9356958333333333,165.3247787952423,6.118166596801193,732.2455067409103,311700,1690275803,1690.275803,2.7203903611128526,367.5943034847843,87.05249155561128,4.394105702638626,1600
44,44,0.6150472164154053,0.8553571701049805,0.848833693046589,0.9746280129549776,0.9746280129549776,0.9752120754009214,0.7870408892631531,0.778124988079071,0.7667751140528309,0.9411171875,0.9411171875,0.9411171875,179.2016146183014,5.968361409505208,750.6247850314753,311700,1690275803,1690.275803,2.72901919670403,366.43201381937837,87.32861429452896,4.409553483128548,1600
45,45,0.5763407349586487,0.8830357193946838,0.8794912234305283,0.9763767586641062,0.9763767586641062,0.9771633363691095,0.7444550395011902,0.8043749928474426,0.7963858319893962,0.9452765624999999,0.9452765624999999,0.9452765624999999,180.23974800109863,6.0032334725062055,746.2644957117931,311700,1690275803,1690.275803,2.6354051427915692,379.4482995281491,84.33296456933022,4.415549620985985,1600
46,46,0.6224345564842224,0.8410714268684387,0.8212575403301324,0.9740936472634492,0.9740936472634492,0.9752022564036021,0.779979944229126,0.7724999785423279,0.7502958338532699,0.9437302083333333,0.9437302083333333,0.9437302083333333,186.11560034751892,6.053830615679423,740.0273123593513,311700,1690275803,1690.275803,2.692306670360267,371.4287124156575,86.15381345152855,4.480230547487736,1600
