RUN_SEED,SPLIT_SEED,Val Loss,Val Acc,Val Macro-F1,Val AUC,Val AUC Macro OvR,Val AUC Weighted OvR,Test Loss,Test Acc,Test Macro-F1,Test AUC,Test AUC Macro OvR,Test AUC Weighted OvR,Train Time (s),Avg Epoch Time (s),Train FPS (img/s),Parameters,FLOPs,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Inference Batch Time (ms),Full Test Inference Time (s),Num Test Images,HEAD_MODE
42,42,0.46492576599121094,0.9571428298950195,0.9561355455324194,0.9965707192931272,0.9965707192931272,0.9965942949214265,0.6365808844566345,0.8962500095367432,0.8939912965495147,0.9819635416666667,0.9819635416666667,0.9819635416666668,288.63596367836,9.613316949208578,466.0202117198288,267864,819046235,819.046235,4.171597026288509,239.71634692857785,133.4911048412323,7.191829793155193,1600,multilevel_details
43,43,0.46372076869010925,0.9553571343421936,0.9547121058735359,0.9967825023809923,0.9967825023809923,0.9968452681270106,0.6430948376655579,0.8974999785423279,0.8945460775056945,0.9815072916666666,0.9815072916666666,0.9815072916666666,276.21532702445984,9.200616844495137,486.92387431397594,267864,819046235,819.046235,4.283122136257589,233.47454688129855,137.05990836024284,7.034748114645481,1600,multilevel_details
44,44,0.4908462464809418,0.9437500238418579,0.9431129276835865,0.9951131142717144,0.9951131142717144,0.9950772728948173,0.6299808621406555,0.893750011920929,0.8910404953172535,0.9808348958333334,0.9808348958333334,0.9808348958333333,276.8040225505829,9.219834470748902,485.908940579505,267864,819046235,819.046235,4.211043162892262,237.47085017128438,134.7533812125524,6.9880175068974495,1600,multilevel_details
45,45,0.47245171666145325,0.9535714387893677,0.9525979499899812,0.9960841728969363,0.9960841728969363,0.9961299643801977,0.6049807071685791,0.9162499904632568,0.9144837477037218,0.9841250000000001,0.9841250000000001,0.9841250000000001,290.5728600025177,9.678412294387817,462.8858395088004,267864,819046235,819.046235,4.353146883659065,229.7188738918554,139.30070027709007,7.447876945137978,1600,multilevel_details
46,46,0.45269280672073364,0.9553571343421936,0.9544308174765718,0.9975084211645755,0.9975084211645755,0.9975849233174597,0.6150866746902466,0.9112499952316284,0.9082959614828379,0.9848192708333334,0.9848192708333334,0.9848192708333333,332.3190622329712,11.067686057090759,404.7819911850308,267864,819046235,819.046235,4.183800184788803,239.0171508753542,133.88160591324169,7.0720013827085495,1600,multilevel_details
