RUN_SEED,SPLIT_SEED,Val Loss,Val Acc,Val Macro-F1,Val AUC,Val AUC Macro OvR,Val AUC Weighted OvR,Test Loss,Test Acc,Test Macro-F1,Test AUC,Test AUC Macro OvR,Test AUC Weighted OvR,Train Time (s),Avg Epoch Time (s),Train FPS (img/s),Parameters,FLOPs,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Inference Batch Time (ms),Full Test Inference Time (s),Num Test Images,HEAD_MODE
42,42,0.4958384931087494,0.9401785731315613,0.9380866461193165,0.9943796045425931,0.9943796045425931,0.9944376294415572,0.6697333455085754,0.8831250071525574,0.8801238984955764,0.9769796874999999,0.9769796874999999,0.9769796875,316.62425327301025,10.546241076787313,424.7959028606557,308840,819128267,819.128267,4.943985344531636,202.2659717440433,158.20753102501234,8.031720571219921,1600,multilevel_details
43,43,0.6218847036361694,0.8705357313156128,0.8615932191236333,0.9868637372024436,0.9868637372024436,0.9871380055704658,0.7755388021469116,0.8224999904632568,0.8136773858537646,0.9652098958333333,0.9652098958333333,0.9652098958333332,316.80550384521484,10.553021891911824,424.52295142433246,308840,819128267,819.128267,4.9535743581751985,201.87442999611716,158.51437946160635,8.034405261278152,1600,multilevel_details
44,44,0.48626676201820374,0.949999988079071,0.9498061247438143,0.9949978127166741,0.9949978127166741,0.9950216082402735,0.6761889457702637,0.8768749833106995,0.873524417689966,0.9743734375,0.9743734375,0.9743734374999999,314.91181802749634,10.489175264040629,427.10698288725314,308840,819128267,819.128267,4.987029001737634,200.52018940567004,159.58492805560428,8.081157259643078,1600,multilevel_details
45,45,0.5748270750045776,0.9160714149475098,0.9116262588129935,0.9870502808220238,0.9870502808220238,0.9874621842003317,0.7526222467422485,0.8381249904632568,0.831227278327825,0.9669682291666666,0.9669682291666666,0.9669682291666666,313.67044830322266,10.44836368560791,428.77527379440016,308840,819128267,819.128267,4.9769592549030985,200.92589647279925,159.26269615689915,8.167679868638515,1600,multilevel_details
46,46,0.5678958892822266,0.9098214507102966,0.9075375489661892,0.986531603670696,0.986531603670696,0.9870876902276503,0.7713987827301025,0.831250011920929,0.826490637522293,0.9600489583333334,0.9600489583333334,0.9600489583333334,314.8769459724426,10.489273460706075,427.1029844709982,308840,819128267,819.128267,4.887640507270892,204.59769872853622,156.40449623266855,7.7731732949614525,1600,multilevel_details
