RUN_SEED,SPLIT_SEED,Parameters,FLOPs (M),Inference Latency (ms/img),Inference Throughput (img/s),Avg Epoch Time (s),Train FPS (img/s),Train Time (s),Full Test Inference Time (s)
42,42,267864,819.046235,4.171597026288509,239.71634692857785,9.613316949208578,466.0202117198288,288.63596367836,7.191829793155193
43,43,267864,819.046235,4.283122136257589,233.47454688129855,9.200616844495137,486.92387431397594,276.21532702445984,7.034748114645481
44,44,267864,819.046235,4.211043162892262,237.47085017128438,9.219834470748902,485.908940579505,276.8040225505829,6.9880175068974495
45,45,267864,819.046235,4.353146883659065,229.7188738918554,9.678412294387817,462.8858395088004,290.5728600025177,7.447876945137978
46,46,267864,819.046235,4.183800184788803,239.0171508753542,11.067686057090759,404.7819911850308,332.3190622329712,7.0720013827085495
