epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.3419642746448517,1.501752257347107,0.47410714626312256,1.4523829221725464,0.0003000000142492354
1,0.5120535492897034,1.2742761373519897,0.6401785612106323,1.131927490234375,0.0003000000142492354
2,0.5982142686843872,1.1342326402664185,0.7410714030265808,0.881797730922699,0.0003000000142492354
3,0.6569196581840515,1.040834665298462,0.7223214507102966,0.8488288521766663,0.0003000000142492354
4,0.6861607432365417,0.9886436462402344,0.71875,0.9130951762199402,0.0003000000142492354
5,0.714062511920929,0.9558614492416382,0.7669642567634583,0.7867053151130676,0.0003000000142492354
6,0.7370535731315613,0.9084537625312805,0.7348214387893677,0.7991189360618591,0.0003000000142492354
7,0.7689732313156128,0.8696044087409973,0.8383928537368774,0.7095881700515747,0.0003000000142492354
8,0.7892857193946838,0.830797016620636,0.7866071462631226,0.777633547782898,0.0003000000142492354
9,0.8051339387893677,0.807749330997467,0.7883928418159485,0.7969143986701965,0.0003000000142492354
10,0.8218749761581421,0.7793002724647522,0.8321428298950195,0.6984120607376099,0.0003000000142492354
11,0.8569196462631226,0.7352973222732544,0.8785714507102966,0.6336262226104736,0.0003000000142492354
12,0.8571428656578064,0.7128341197967529,0.9178571701049805,0.5543550252914429,0.0003000000142492354
13,0.8698660731315613,0.6854420304298401,0.9241071343421936,0.5499687790870667,0.0003000000142492354
14,0.8839285969734192,0.6561258435249329,0.8830357193946838,0.6330359578132629,0.0003000000142492354
15,0.8845981955528259,0.6526095271110535,0.9285714030265808,0.5517668128013611,0.0003000000142492354
16,0.8941964507102966,0.6324344277381897,0.887499988079071,0.6064558029174805,0.0003000000142492354
17,0.9075892567634583,0.6031770706176758,0.9383928775787354,0.5209079384803772,0.0001500000071246177
18,0.9131696224212646,0.5875431895256042,0.9401785731315613,0.5217193365097046,0.0001500000071246177
19,0.9122768044471741,0.5959435105323792,0.9473214149475098,0.48896554112434387,0.0001500000071246177
20,0.9178571701049805,0.5733879208564758,0.9428571462631226,0.4934959411621094,0.0001500000071246177
21,0.9274553656578064,0.5632079839706421,0.9375,0.507533609867096,0.0001500000071246177
22,0.9303571581840515,0.5496804118156433,0.9571428298950195,0.47691279649734497,0.0001500000071246177
23,0.9252232313156128,0.5555678009986877,0.9571428298950195,0.47898146510124207,0.0001500000071246177
24,0.9303571581840515,0.5454759001731873,0.9428571462631226,0.5015972256660461,0.0001500000071246177
25,0.9332589507102966,0.5397425293922424,0.9616071581840515,0.461694598197937,0.0001500000071246177
26,0.9399553537368774,0.5342262387275696,0.9526785612106323,0.4668811857700348,0.0001500000071246177
27,0.9348214268684387,0.5281610488891602,0.9464285969734192,0.4873450696468353,0.0001500000071246177
28,0.9377232193946838,0.5245925188064575,0.9526785612106323,0.46462011337280273,0.0001500000071246177
29,0.9433035850524902,0.518782913684845,0.9580357074737549,0.46209487318992615,7.500000356230885e-05
