epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.31941965222358704,1.5296835899353027,0.2366071492433548,1.5448304414749146,0.0003000000142492354
1,0.4520089328289032,1.370406985282898,0.25,1.559706449508667,0.0003000000142492354
2,0.551562488079071,1.214161992073059,0.6812499761581421,1.0589278936386108,0.0003000000142492354
3,0.6176339387893677,1.0990464687347412,0.7392857074737549,0.8810847401618958,0.0003000000142492354
4,0.6506696343421936,1.0420010089874268,0.7339285612106323,0.8536695241928101,0.0003000000142492354
5,0.6734374761581421,0.9778090119361877,0.7616071701049805,0.7890939712524414,0.0003000000142492354
6,0.6924107074737549,0.9531781673431396,0.7303571701049805,0.8177254796028137,0.0003000000142492354
7,0.7194196581840515,0.9055722951889038,0.7535714507102966,0.7793028354644775,0.0003000000142492354
8,0.7412946224212646,0.8794208765029907,0.762499988079071,0.7771117091178894,0.0003000000142492354
9,0.7589285969734192,0.8472728133201599,0.7491071224212646,0.8140722513198853,0.0003000000142492354
10,0.7689732313156128,0.8239593505859375,0.7946428656578064,0.7652460932731628,0.0003000000142492354
11,0.7959821224212646,0.7920584678649902,0.8294642567634583,0.6813831925392151,0.0003000000142492354
12,0.8035714030265808,0.7726083397865295,0.8294642567634583,0.6876760721206665,0.0003000000142492354
13,0.8223214149475098,0.7433741688728333,0.8321428298950195,0.6885350346565247,0.0003000000142492354
14,0.8339285850524902,0.724958598613739,0.887499988079071,0.5896167159080505,0.0003000000142492354
15,0.8479910492897034,0.7043160200119019,0.8714285492897034,0.5977910757064819,0.0003000000142492354
16,0.8613839149475098,0.6746568083763123,0.8866071701049805,0.5927273631095886,0.0003000000142492354
17,0.8680803775787354,0.6440559029579163,0.9098214507102966,0.5200465321540833,0.0003000000142492354
18,0.8892857432365417,0.6194894909858704,0.8910714387893677,0.5671320557594299,0.0003000000142492354
19,0.8930803537368774,0.6100381016731262,0.9107142686843872,0.5406430959701538,0.0003000000142492354
20,0.8872767686843872,0.6099549531936646,0.9196428656578064,0.521312415599823,0.0003000000142492354
21,0.9042410850524902,0.5850648283958435,0.9142857193946838,0.5176746249198914,0.0001500000071246177
22,0.9113839268684387,0.5628065466880798,0.9267857074737549,0.4968702495098114,0.0001500000071246177
23,0.9160714149475098,0.5486067533493042,0.9401785731315613,0.46810030937194824,0.0001500000071246177
24,0.9203125238418579,0.5471430420875549,0.9455357193946838,0.46838879585266113,0.0001500000071246177
25,0.9254464507102966,0.5348564982414246,0.9339285492897034,0.47068727016448975,0.0001500000071246177
26,0.9274553656578064,0.5389488339424133,0.9428571462631226,0.4631063640117645,0.0001500000071246177
27,0.9287946224212646,0.5316527485847473,0.9205357432365417,0.5035116076469421,0.0001500000071246177
28,0.9283482432365417,0.5243412852287292,0.9392856955528259,0.4738363027572632,0.0001500000071246177
29,0.9348214268684387,0.5147099494934082,0.9348214268684387,0.47335097193717957,0.0001500000071246177
