epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.35357141494750977,1.4858187437057495,0.35624998807907104,1.4303003549575806,0.0003000000142492354
1,0.5024553537368774,1.2537765502929688,0.6178571581840515,1.1252002716064453,0.0003000000142492354
2,0.5912946462631226,1.113134741783142,0.7151785492897034,0.8729206919670105,0.0003000000142492354
3,0.6227678656578064,1.0310704708099365,0.7491071224212646,0.8414915204048157,0.0003000000142492354
4,0.6587053537368774,0.9859674572944641,0.762499988079071,0.8032268285751343,0.0003000000142492354
5,0.667187511920929,0.9531534314155579,0.7589285969734192,0.7746186852455139,0.0003000000142492354
6,0.6919642686843872,0.9137264490127563,0.7616071701049805,0.7633290886878967,0.0003000000142492354
7,0.7165178656578064,0.8868311643600464,0.7767857313156128,0.7377321124076843,0.0003000000142492354
8,0.7359374761581421,0.8591161370277405,0.8303571343421936,0.6685068011283875,0.0003000000142492354
9,0.7515624761581421,0.8311473727226257,0.7973214387893677,0.6817542314529419,0.0003000000142492354
10,0.7727678418159485,0.7962303161621094,0.8410714268684387,0.6316609978675842,0.0003000000142492354
11,0.7924107313156128,0.7677983641624451,0.8392857313156128,0.6526721119880676,0.0003000000142492354
12,0.8031250238418579,0.7557709217071533,0.8580357432365417,0.6109654903411865,0.0003000000142492354
13,0.8196428418159485,0.7222808003425598,0.8803571462631226,0.5731614232063293,0.0003000000142492354
14,0.8274553418159485,0.7001751065254211,0.8830357193946838,0.5700841546058655,0.0003000000142492354
15,0.8455356955528259,0.6720132231712341,0.8955357074737549,0.5426996350288391,0.0003000000142492354
16,0.8607142567634583,0.6579487919807434,0.8848214149475098,0.5442067384719849,0.0003000000142492354
17,0.8691964149475098,0.6394387483596802,0.8883928656578064,0.541425883769989,0.0003000000142492354
18,0.8665178418159485,0.6306034326553345,0.9044643044471741,0.5023152232170105,0.0003000000142492354
19,0.8738839030265808,0.6215782165527344,0.9053571224212646,0.5203494429588318,0.0003000000142492354
20,0.8801339268684387,0.6019874811172485,0.9116071462631226,0.5019775032997131,0.0003000000142492354
21,0.8892857432365417,0.5895665287971497,0.9089285731315613,0.5063772201538086,0.0003000000142492354
22,0.8877232074737549,0.5949614644050598,0.9116071462631226,0.48711124062538147,0.0003000000142492354
23,0.8973214030265808,0.5704731345176697,0.9276785850524902,0.47744134068489075,0.0003000000142492354
24,0.8982142806053162,0.5724639296531677,0.9366071224212646,0.45604512095451355,0.0003000000142492354
25,0.9049107432365417,0.5569270849227905,0.9312499761581421,0.4672723412513733,0.0003000000142492354
26,0.9017857313156128,0.5576971173286438,0.9232142567634583,0.46139809489250183,0.0003000000142492354
27,0.9073660969734192,0.5477599501609802,0.9401785731315613,0.45016470551490784,0.0003000000142492354
28,0.9111607074737549,0.5340131521224976,0.9401785731315613,0.45215171575546265,0.0003000000142492354
29,0.9120535850524902,0.5356824398040771,0.9258928298950195,0.48068487644195557,0.0003000000142492354
