Series,N_LEVELS,Val Loss (mean),Val Loss (std),Val Acc (mean),Val Acc (std),Val Macro-F1 (mean),Val Macro-F1 (std),Test Loss (mean),Test Loss (std),Test Acc (mean),Test Acc (std),Test Macro-F1 (mean),Test Macro-F1 (std),use_approx_in_fusion
WF_depth_withApprox,1,0.949321448802948,0.01361592672765255,0.6382142901420593,0.020256243646144867,0.5872117877006531,0.032669346779584885,1.0508564710617065,0.008754700422286987,0.6067500114440918,0.014506211504340172,0.5520678162574768,0.027303697541356087,True
WF_depth_withApprox,2,0.8158881068229675,0.05357224494218826,0.7064285278320312,0.027428295463323593,0.6432405710220337,0.026508856564760208,0.9069509506225586,0.038698967546224594,0.6725000143051147,0.016565445810556412,0.6116620302200317,0.01697581447660923,True
WF_depth_withApprox,3,0.7216065526008606,0.02577993832528591,0.762321412563324,0.027846531942486763,0.7129510641098022,0.04565864056348801,0.8426898717880249,0.016427328810095787,0.7207500338554382,0.0070350756868720055,0.6759815216064453,0.02105529233813286,True
WF_depth_withApprox,4,0.6476194858551025,0.02018170803785324,0.8307143449783325,0.015382037498056889,0.8176406621932983,0.016620585694909096,0.8116952180862427,0.018279289826750755,0.7651249766349792,0.00911516323685646,0.7475844621658325,0.010279529727995396,True
WF_depth_withApprox,5,0.5695465803146362,0.05038636177778244,0.8810713887214661,0.02381937764585018,0.8757182955741882,0.026512745767831802,0.7363709211349487,0.05745701864361763,0.8258749842643738,0.030716070905327797,0.8172433972358704,0.036071646958589554,True
WF_depth_withApprox,6,0.4882631301879883,0.047618091106414795,0.9333928823471069,0.018564123660326004,0.9318872690200806,0.019212238490581512,0.6678849458694458,0.05274728685617447,0.8772500157356262,0.024172229692339897,0.8738831281661987,0.025345394387841225,True
WF_depth_withApprox,7,0.475796639919281,0.031034624204039574,0.9498214721679688,0.011265568435192108,0.9485004544258118,0.012099634855985641,0.6383985280990601,0.023488469421863556,0.8946250081062317,0.010435803793370724,0.8918817639350891,0.010902962647378445,True
WF_depth_withApprox,8,0.553730845451355,0.04201656952500343,0.9183928370475769,0.017684418708086014,0.9153791666030884,0.020042404532432556,0.7301891446113586,0.07177325338125229,0.8521249890327454,0.030531099066138268,0.8465088605880737,0.033301789313554764,True
